Customer_ID,Customer_Name,Phone_Number,Gender,Age,City,State,Plan_Type,Network_Type,Avg_Monthly_Usage_Min,Avg_Data_Usage_GB,Monthly_Bill_Amount,Telecom_Company
CUST08140,Onkar Lad,+917254320591,Male,32,Kanpur,Uttar Pradesh,Postpaid,4G,525.7,32.99,1397.36,IndiTel Communications
CUST08141,Khushi Singh,+917654799491,Female,39,New Delhi,Delhi,Prepaid,4G,800.6,28.34,272.8,IndiTel Communications
CUST08142,Adira Ghosh,+918195944401,Male,62,Dwarka,Delhi,Postpaid,5G,982.7,13.81,1943.21,IndiTel Communications
CUST08143,Zoya Krish,+918470626513,Female,55,Mangalore,Karnataka,Postpaid,VoLTE,509.3,46.81,398.06,IndiTel Communications
CUST08144,Rasha Hegde,+918160840075,Male,18,Coimbatore,Tamil Nadu,Postpaid,5G,384.5,41.11,1290.75,IndiTel Communications
CUST08145,Mohanlal Acharya,+917761833861,Male,35,Chennai,Tamil Nadu,Prepaid,VoLTE,242.0,30.71,1312.13,IndiTel Communications
CUST08146,Yashvi Gokhale,+917782626639,Female,32,Howrah,West Bengal,Postpaid,5G,266.2,6.82,1977.26,IndiTel Communications
CUST08147,Madhup Lal,+919775556802,Female,29,Noida,Uttar Pradesh,Postpaid,5G,801.8,2.21,1244.2,IndiTel Communications
CUST08148,Kiaan Ravi,+917713198858,Male,33,Coimbatore,Tamil Nadu,Postpaid,5G,116.3,16.18,1978.9,IndiTel Communications
CUST08149,Taimur Chacko,+918929179156,Female,22,Lucknow,Uttar Pradesh,Prepaid,VoLTE,310.9,37.62,724.97,IndiTel Communications
CUST08150,Miraan Sahota,+918323450746,Male,63,Chennai,Tamil Nadu,Postpaid,4G,957.9,39.45,1291.41,IndiTel Communications
CUST08151,Prerak Edwin,+919361671080,Male,18,Kanpur,Uttar Pradesh,Postpaid,VoLTE,697.8,39.46,646.62,IndiTel Communications
CUST08152,Yuvraj  Ranganathan,+917314973911,Male,55,Madurai,Tamil Nadu,Postpaid,5G,748.3,4.72,1882.73,IndiTel Communications
CUST08153,Ishita Chander,+919623342376,Male,42,Vadodara,Gujarat,Postpaid,4G,950.6,3.1,911.12,IndiTel Communications
CUST08154,Jivin Gara,+917745485908,Female,26,Ahmedabad,Gujarat,Prepaid,VoLTE,678.1,31.66,322.11,IndiTel Communications
CUST08155,Hridaan Reddy,+918676574653,Female,28,Bangalore,Karnataka,Prepaid,VoLTE,723.1,22.26,2406.05,IndiTel Communications
CUST08156,Sara Kumar,+919253766232,Male,61,Warangal,Telangana,Postpaid,5G,514.9,20.08,1002.04,IndiTel Communications
CUST08157,Trisha Hora,+918203650411,Female,32,Noida,Uttar Pradesh,Prepaid,4G,201.0,39.89,1588.66,IndiTel Communications
CUST08158,Seher Toor,+919688545640,Male,27,Bangalore,Karnataka,Prepaid,VoLTE,165.0,35.7,1778.45,IndiTel Communications
CUST08159,Vedika Guha,+917028320186,Male,25,Lucknow,Uttar Pradesh,Postpaid,4G,611.1,34.81,1739.31,IndiTel Communications
CUST08160,Chirag Dhingra,+919951045284,Male,60,Mangalore,Karnataka,Prepaid,5G,713.6,48.14,1061.58,IndiTel Communications
CUST08161,Sahil Tailor,+918960378704,Male,37,Durgapur,West Bengal,Postpaid,5G,111.9,22.13,1139.15,IndiTel Communications
CUST08162,Heer Gala,+919978097614,Male,20,Lucknow,Uttar Pradesh,Postpaid,4G,552.3,20.09,741.67,IndiTel Communications
CUST08163,Samar Madan,+917092126661,Male,20,Hyderabad,Telangana,Postpaid,VoLTE,151.5,42.08,204.08,IndiTel Communications
CUST08164,Inaaya  Joshi,+919704205637,Male,44,Bangalore,Karnataka,Prepaid,VoLTE,586.1,15.73,1041.9,IndiTel Communications
CUST08165,Pari Ramesh,+919085965472,Male,29,Durgapur,West Bengal,Prepaid,VoLTE,600.8,41.49,1189.77,IndiTel Communications
CUST08166,Sana Dhingra,+918131497330,Female,39,Ahmedabad,Gujarat,Prepaid,VoLTE,515.2,12.37,1393.98,IndiTel Communications
CUST08167,Raghav Uppal,+918659051282,Female,48,Bangalore,Karnataka,Prepaid,VoLTE,520.8,21.56,2354.62,IndiTel Communications
CUST08168,Lagan Rana,+917198010741,Male,50,Mangalore,Karnataka,Postpaid,5G,580.6,21.81,2025.14,IndiTel Communications
CUST08169,Krish Wali,+917545441144,Male,22,Rohini,Delhi,Prepaid,5G,442.6,35.05,2467.68,IndiTel Communications
CUST08170,Raghav Yadav,+918833132741,Female,22,Hyderabad,Telangana,Prepaid,5G,894.9,47.79,1196.18,IndiTel Communications
CUST08171,Advik Suri,+917442225796,Male,52,Vadodara,Gujarat,Prepaid,VoLTE,759.6,33.61,1793.93,IndiTel Communications
CUST08172,Madhav Gour,+917855634640,Female,31,Kanpur,Uttar Pradesh,Postpaid,4G,963.2,28.41,1628.12,IndiTel Communications
CUST08173,Himmat Choudhury,+918261557235,Female,64,Pune,Maharashtra,Prepaid,5G,799.2,16.17,2314.26,IndiTel Communications
CUST08174,Saanvi Sura,+918837392407,Male,38,Hyderabad,Telangana,Postpaid,5G,963.6,42.82,664.73,IndiTel Communications
CUST08175,Anahita Varkey,+917990719212,Female,45,Madurai,Tamil Nadu,Prepaid,4G,430.3,29.61,1353.49,IndiTel Communications
CUST08176,Raunak Suri,+919856569994,Male,44,Rohini,Delhi,Prepaid,VoLTE,547.1,48.85,2281.93,IndiTel Communications
CUST08177,Pranay Sarma,+917215081975,Male,49,Nagpur,Maharashtra,Prepaid,4G,139.7,36.83,1826.06,IndiTel Communications
CUST08178,Saanvi Subramaniam,+918203761775,Female,45,Karimnagar,Telangana,Postpaid,5G,323.6,35.77,1878.94,IndiTel Communications
CUST08179,Ayesha Dhillon,+918806590531,Female,56,Dwarka,Delhi,Postpaid,4G,366.9,6.62,494.91,IndiTel Communications
CUST08180,Myra Shan,+918512838806,Male,36,Noida,Uttar Pradesh,Prepaid,5G,151.1,2.75,1207.8,IndiTel Communications
CUST08181,Rhea Sanghvi,+919546854600,Male,28,Dwarka,Delhi,Postpaid,4G,911.7,16.22,1209.75,IndiTel Communications
CUST08182,Sara Ganguly,+917283372271,Female,36,Durgapur,West Bengal,Postpaid,VoLTE,607.0,3.93,1412.33,IndiTel Communications
CUST08183,Dharmajan Ganguly,+917147550456,Female,19,Hyderabad,Telangana,Prepaid,5G,462.5,1.27,359.22,IndiTel Communications
CUST08184,Uthkarsh Sahota,+917047614357,Female,26,Vadodara,Gujarat,Prepaid,4G,543.6,37.64,711.81,IndiTel Communications
CUST08185,Ivana Kota,+918793321608,Female,54,Warangal,Telangana,Prepaid,5G,975.8,12.44,1788.14,IndiTel Communications
CUST08186,Bhamini Kurian,+917976896075,Female,41,Dwarka,Delhi,Prepaid,VoLTE,800.7,40.05,855.45,IndiTel Communications
CUST08187,Nakul Deo,+917908514307,Female,34,Hyderabad,Telangana,Prepaid,VoLTE,982.8,16.98,1091.03,IndiTel Communications
CUST08188,Vanya Ramachandran,+919626705469,Female,42,Kanpur,Uttar Pradesh,Postpaid,5G,443.3,8.98,2496.74,IndiTel Communications
CUST08189,Biju Saraf,+919422626908,Male,42,Mysore,Karnataka,Postpaid,5G,416.1,23.21,1511.72,IndiTel Communications
CUST08190,Neelofar Mannan,+917014324054,Male,41,Rohini,Delhi,Postpaid,VoLTE,103.6,5.6,238.09,IndiTel Communications
CUST08191,Darshit Yogi,+919137254829,Male,60,Lucknow,Uttar Pradesh,Prepaid,VoLTE,395.5,13.19,1637.44,IndiTel Communications
CUST08192,Ranbir Srivastava,+918941537290,Female,54,Karimnagar,Telangana,Prepaid,VoLTE,646.9,23.83,1589.3,IndiTel Communications
CUST08193,Prisha Tank,+918646982619,Female,62,Noida,Uttar Pradesh,Postpaid,VoLTE,470.0,28.81,1132.77,IndiTel Communications
CUST08194,Mehul Gola,+918905867775,Male,54,New Delhi,Delhi,Prepaid,4G,761.8,27.06,198.66,IndiTel Communications
CUST08195,Oorja Rana,+918168493694,Female,19,Mumbai,Maharashtra,Postpaid,VoLTE,730.8,16.83,1422.22,IndiTel Communications
CUST08196,Pranay Dubey,+917051788170,Female,44,Pune,Maharashtra,Prepaid,VoLTE,153.6,15.79,2167.61,IndiTel Communications
CUST08197,Sara Krishnan,+917989067250,Female,47,Rohini,Delhi,Postpaid,4G,652.9,41.82,2315.34,IndiTel Communications
CUST08198,Alia Srinivas,+919766157428,Female,42,Coimbatore,Tamil Nadu,Postpaid,5G,341.1,13.58,640.1,IndiTel Communications
CUST08199,Mamooty Dalal,+917773772654,Female,26,Mumbai,Maharashtra,Prepaid,VoLTE,792.4,32.34,1924.59,IndiTel Communications
CUST08200,Tara Dua,+917240882889,Male,30,Vadodara,Gujarat,Prepaid,VoLTE,285.7,32.85,981.15,IndiTel Communications
CUST08201,Farhan Khare,+917541714607,Female,20,Durgapur,West Bengal,Prepaid,VoLTE,113.6,2.57,252.75,IndiTel Communications
CUST08202,Advika Anne,+919950920640,Female,46,Kanpur,Uttar Pradesh,Postpaid,VoLTE,340.7,7.18,1576.14,IndiTel Communications
CUST08203,Dishani Varma,+919803582318,Male,43,Hyderabad,Telangana,Postpaid,4G,103.2,7.12,1405.21,IndiTel Communications
CUST08204,Vedika Contractor,+917265465744,Female,63,Rohini,Delhi,Postpaid,4G,106.8,7.77,378.49,IndiTel Communications
CUST08205,Vidur Sangha,+919276857670,Male,38,Mangalore,Karnataka,Postpaid,VoLTE,519.1,38.23,229.54,IndiTel Communications
CUST08206,Anaya Zacharia,+917020290529,Male,40,Dwarka,Delhi,Postpaid,4G,235.2,16.99,500.03,IndiTel Communications
CUST08207,Emir Srinivas,+919859007609,Female,25,Mysore,Karnataka,Postpaid,VoLTE,701.9,21.09,2316.37,IndiTel Communications
CUST08208,Zoya Virk,+917024836768,Male,36,Hyderabad,Telangana,Postpaid,VoLTE,662.6,10.58,424.22,IndiTel Communications
CUST08209,Advika Brahmbhatt,+918761960887,Male,37,Bangalore,Karnataka,Postpaid,5G,405.1,46.03,1169.34,IndiTel Communications
CUST08210,Dhanuk Doshi,+918175587949,Female,42,Warangal,Telangana,Postpaid,5G,495.6,23.25,2069.92,IndiTel Communications
CUST08211,Shanaya Sastry,+918841584657,Male,29,Chennai,Tamil Nadu,Postpaid,4G,938.1,31.85,2053.74,IndiTel Communications
CUST08212,Nirvi Krishna,+919084560583,Female,50,Warangal,Telangana,Prepaid,VoLTE,171.7,45.55,821.1,IndiTel Communications
CUST08213,Uthkarsh Chawla,+918560025749,Male,57,Nagpur,Maharashtra,Postpaid,4G,178.1,9.86,1310.21,IndiTel Communications
CUST08214,Kismat Bhandari,+917892309461,Male,19,Mumbai,Maharashtra,Postpaid,4G,530.2,29.04,538.89,IndiTel Communications
CUST08215,Indrans Chokshi,+918215163946,Female,63,Bangalore,Karnataka,Prepaid,VoLTE,191.8,16.09,596.75,IndiTel Communications
CUST08216,Ira Gour,+919561872974,Male,62,Vadodara,Gujarat,Prepaid,4G,662.8,5.31,488.17,IndiTel Communications
CUST08217,Bhavin Sengupta,+917791711010,Male,23,Surat,Gujarat,Postpaid,4G,468.8,46.83,2388.11,IndiTel Communications
CUST08218,Akarsh Dalal,+917376418392,Male,35,Dwarka,Delhi,Prepaid,4G,825.6,15.1,1437.17,IndiTel Communications
CUST08219,Prisha Shah,+919782265845,Male,36,Howrah,West Bengal,Prepaid,4G,841.9,8.88,207.11,IndiTel Communications
CUST08220,Aaryahi Batta,+918831206582,Female,30,Chennai,Tamil Nadu,Prepaid,VoLTE,918.8,15.65,1142.11,IndiTel Communications
CUST08221,Madhup Wadhwa,+917634153347,Male,58,Mangalore,Karnataka,Prepaid,VoLTE,399.3,9.17,2255.76,IndiTel Communications
CUST08222,Shalv Chawla,+917446732684,Male,44,Mysore,Karnataka,Prepaid,VoLTE,586.0,35.95,968.22,IndiTel Communications
CUST08223,Anahita Vohra,+917717374914,Male,24,New Delhi,Delhi,Postpaid,4G,839.9,40.9,346.93,IndiTel Communications
CUST08224,Anya Sekhon,+919631255185,Male,28,Dwarka,Delhi,Prepaid,5G,447.2,30.5,633.17,IndiTel Communications
CUST08225,Adah Sibal,+917288932611,Female,20,Bangalore,Karnataka,Postpaid,4G,697.7,24.97,1153.99,IndiTel Communications
CUST08226,Jivika Amble,+917001834788,Male,61,Warangal,Telangana,Prepaid,VoLTE,510.9,14.81,2128.41,IndiTel Communications
CUST08227,Tarini Swaminathan,+917681823682,Male,55,Hyderabad,Telangana,Postpaid,VoLTE,967.2,36.16,194.55,IndiTel Communications
CUST08228,Jivika Balasubramanian,+918907536650,Male,63,Mangalore,Karnataka,Prepaid,VoLTE,124.5,3.16,854.01,IndiTel Communications
CUST08229,Myra Chadha,+918722919942,Male,18,Karimnagar,Telangana,Postpaid,5G,996.6,22.23,392.53,IndiTel Communications
CUST08230,Pari Bumb,+917319899616,Male,34,Mangalore,Karnataka,Postpaid,4G,344.0,14.62,1135.02,IndiTel Communications
CUST08231,Zara Bains,+919636025389,Male,32,Karimnagar,Telangana,Postpaid,VoLTE,151.9,40.32,2391.71,IndiTel Communications
CUST08232,Bhamini Bakshi,+918943207622,Male,54,Kanpur,Uttar Pradesh,Postpaid,VoLTE,575.2,2.76,1277.05,IndiTel Communications
CUST08233,Kabir Kar,+918080617068,Male,50,Madurai,Tamil Nadu,Postpaid,VoLTE,631.6,4.5,1981.45,IndiTel Communications
CUST08234,Biju Rajagopal,+918847905241,Male,24,Bangalore,Karnataka,Prepaid,4G,540.2,35.77,1239.58,IndiTel Communications
CUST08235,Kaira De,+917855713087,Female,32,Durgapur,West Bengal,Postpaid,4G,767.9,11.91,1705.0,IndiTel Communications
CUST08236,Divit Krishnan,+918154095908,Female,48,Warangal,Telangana,Postpaid,4G,211.5,16.41,1799.72,IndiTel Communications
CUST08237,Anahi Baria,+918331724003,Male,41,Rohini,Delhi,Postpaid,VoLTE,608.8,12.14,806.14,IndiTel Communications
CUST08238,Divyansh Mane,+917031559949,Male,18,Mangalore,Karnataka,Postpaid,VoLTE,536.1,31.74,1247.77,IndiTel Communications
CUST08239,Gokul Sastry,+918608349900,Female,65,Surat,Gujarat,Postpaid,5G,924.0,35.2,593.98,IndiTel Communications
CUST08240,Ivan Rana,+917260854230,Male,25,Lucknow,Uttar Pradesh,Postpaid,5G,727.8,31.93,687.15,IndiTel Communications
CUST08241,Shanaya Arora,+918099957478,Female,32,Mangalore,Karnataka,Prepaid,5G,293.3,23.06,1997.19,IndiTel Communications
CUST08242,Indrajit Chadha,+918863099045,Male,23,Rohini,Delhi,Prepaid,5G,658.4,16.8,2269.74,IndiTel Communications
CUST08243,Tarini Deol,+917683548130,Male,59,Bangalore,Karnataka,Prepaid,5G,575.0,32.86,1539.24,IndiTel Communications
CUST08244,Baiju Tiwari,+919679342492,Female,19,Coimbatore,Tamil Nadu,Postpaid,VoLTE,884.8,26.56,453.9,IndiTel Communications
CUST08245,Bhamini Kale,+917539375916,Female,54,Vadodara,Gujarat,Postpaid,5G,648.0,22.65,1935.78,IndiTel Communications
CUST08246,Aaryahi Brar,+918179719960,Female,22,Lucknow,Uttar Pradesh,Prepaid,VoLTE,536.5,40.34,199.11,IndiTel Communications
CUST08247,Kiaan Vig,+917354205511,Male,46,Chennai,Tamil Nadu,Postpaid,VoLTE,941.4,38.81,1739.33,IndiTel Communications
CUST08248,Dhanush Mangat,+919905943735,Female,34,Mangalore,Karnataka,Postpaid,4G,453.7,40.14,2242.26,IndiTel Communications
CUST08249,Vedika Sane,+919742019131,Male,48,Hyderabad,Telangana,Postpaid,5G,795.1,40.21,1384.86,IndiTel Communications
CUST08250,Kismat Din,+917200201240,Male,25,Howrah,West Bengal,Postpaid,4G,291.9,20.03,2205.2,IndiTel Communications
CUST08251,Hunar Vig,+918459983112,Male,54,Bangalore,Karnataka,Prepaid,4G,615.9,45.23,2365.46,IndiTel Communications
CUST08252,Lavanya Sant,+918081121539,Male,33,Kanpur,Uttar Pradesh,Postpaid,5G,962.8,18.69,2496.11,IndiTel Communications
CUST08253,Sana Bera,+917218295653,Female,53,Lucknow,Uttar Pradesh,Postpaid,VoLTE,195.6,47.44,2408.22,IndiTel Communications
CUST08254,Kartik Chaudhary,+917223678796,Male,45,Warangal,Telangana,Postpaid,4G,766.4,33.51,1393.05,IndiTel Communications
CUST08255,Adira Khatri,+918943806811,Male,51,Karimnagar,Telangana,Postpaid,5G,585.5,12.45,792.26,IndiTel Communications
CUST08256,Mannat Lall,+919014695553,Female,19,Mumbai,Maharashtra,Prepaid,VoLTE,718.7,20.03,1363.43,IndiTel Communications
CUST08257,Pihu Kalla,+919909196849,Female,39,Nagpur,Maharashtra,Prepaid,5G,764.1,43.83,1860.33,IndiTel Communications
CUST08258,Vanya Batta,+919003222701,Male,49,Pune,Maharashtra,Prepaid,VoLTE,608.5,19.43,1704.53,IndiTel Communications
CUST08259,Ayesha Gala,+918013956494,Female,65,Noida,Uttar Pradesh,Postpaid,VoLTE,801.2,43.59,2418.81,IndiTel Communications
CUST08260,Madhav Karpe,+919912953445,Female,46,Warangal,Telangana,Prepaid,5G,178.6,14.3,2408.35,IndiTel Communications
CUST08261,Jivika Kuruvilla,+917596164327,Female,40,Bangalore,Karnataka,Postpaid,5G,346.7,41.17,1572.73,IndiTel Communications
CUST08262,Yuvraj  Mani,+917177320366,Male,31,Bangalore,Karnataka,Prepaid,VoLTE,968.0,38.55,429.07,IndiTel Communications
CUST08263,Hansh Roy,+918916485094,Female,22,Vadodara,Gujarat,Prepaid,5G,164.7,9.52,2273.2,IndiTel Communications
CUST08264,Rasha Borah,+918536322084,Male,31,Nagpur,Maharashtra,Postpaid,4G,938.1,32.2,374.01,IndiTel Communications
CUST08265,Anaya Jain,+919356534831,Male,32,Madurai,Tamil Nadu,Postpaid,4G,602.3,38.38,1857.5,IndiTel Communications
CUST08266,Vidur Garg,+917950184790,Female,47,Durgapur,West Bengal,Prepaid,5G,703.7,23.82,1796.78,IndiTel Communications
CUST08267,Vaibhav Khanna,+918463635841,Female,59,Dwarka,Delhi,Prepaid,4G,944.6,15.7,2072.9,IndiTel Communications
CUST08268,Adira Dhar,+919071175295,Female,65,Kanpur,Uttar Pradesh,Postpaid,5G,391.7,25.49,1461.16,IndiTel Communications
CUST08269,Riya Keer,+918771755498,Male,62,Mangalore,Karnataka,Prepaid,VoLTE,828.8,36.19,1477.28,IndiTel Communications
CUST08270,Tiya Hayre,+917167690916,Male,33,Hyderabad,Telangana,Prepaid,4G,495.9,43.47,880.36,IndiTel Communications
CUST08271,Kavya Buch,+917815857878,Male,44,Coimbatore,Tamil Nadu,Prepaid,4G,767.8,29.35,1142.8,IndiTel Communications
CUST08272,Dharmajan Deo,+918221585917,Female,45,Durgapur,West Bengal,Postpaid,4G,111.2,38.11,1371.39,IndiTel Communications
CUST08273,Aniruddh Shan,+919298753053,Male,65,Mangalore,Karnataka,Prepaid,5G,910.8,23.8,2209.55,IndiTel Communications
CUST08274,Pihu Kunda,+917162900276,Female,42,Surat,Gujarat,Postpaid,4G,123.6,15.12,1144.07,IndiTel Communications
CUST08275,Kiaan Bajaj,+919249427779,Female,38,Dwarka,Delhi,Postpaid,4G,578.2,41.88,2258.54,IndiTel Communications
CUST08276,Divij Ghosh,+918993967259,Male,31,Nagpur,Maharashtra,Prepaid,5G,594.9,25.67,2325.66,IndiTel Communications
CUST08277,Emir Dada,+918497020768,Female,59,Karimnagar,Telangana,Prepaid,5G,607.4,33.36,2048.35,IndiTel Communications
CUST08278,Zaina Varma,+919245383040,Female,54,Surat,Gujarat,Prepaid,5G,488.8,28.11,1546.9,IndiTel Communications
CUST08279,Lakshay Dewan,+918144326880,Male,63,Warangal,Telangana,Prepaid,4G,513.2,40.1,676.49,IndiTel Communications
CUST08280,Kismat Anne,+917950722209,Female,25,Howrah,West Bengal,Postpaid,4G,766.0,10.38,2308.37,IndiTel Communications
CUST08281,Kaira Baria,+917861781801,Female,60,Durgapur,West Bengal,Prepaid,4G,355.0,3.13,2153.29,IndiTel Communications
CUST08282,Jivika Bali,+918138981645,Female,32,Madurai,Tamil Nadu,Prepaid,VoLTE,909.2,34.32,1900.58,IndiTel Communications
CUST08283,Ranbir Bhagat,+917567237383,Female,37,Bangalore,Karnataka,Postpaid,4G,614.5,30.38,906.73,IndiTel Communications
CUST08284,Shamik Badami,+919951610829,Female,65,Lucknow,Uttar Pradesh,Prepaid,VoLTE,274.8,18.04,528.27,IndiTel Communications
CUST08285,Ira Vora,+919260880069,Female,63,Coimbatore,Tamil Nadu,Postpaid,4G,724.1,8.44,642.68,IndiTel Communications
CUST08286,Aniruddh Chakrabarti,+919092238891,Female,31,Rohini,Delhi,Postpaid,VoLTE,581.0,14.28,2261.86,IndiTel Communications
CUST08287,Vanya Wali,+917198058559,Female,48,Ahmedabad,Gujarat,Prepaid,VoLTE,766.2,26.71,1219.95,IndiTel Communications
CUST08288,Manikya Khatri,+919837966391,Male,32,Vadodara,Gujarat,Prepaid,VoLTE,770.4,23.46,1207.17,IndiTel Communications
CUST08289,Aaryahi Agarwal,+917245343731,Male,25,Durgapur,West Bengal,Prepaid,5G,833.6,19.37,1393.73,IndiTel Communications
CUST08290,Shaan Khatri,+918007536589,Male,23,New Delhi,Delhi,Prepaid,4G,716.3,2.59,877.31,IndiTel Communications
CUST08291,Krish Jani,+919434222723,Male,37,Madurai,Tamil Nadu,Prepaid,4G,685.6,31.95,415.51,IndiTel Communications
CUST08292,Tiya Chawla,+917977922176,Female,56,Warangal,Telangana,Postpaid,5G,138.1,13.65,1011.07,IndiTel Communications
CUST08293,Ehsaan Buch,+918561097691,Male,41,Nagpur,Maharashtra,Prepaid,4G,346.6,29.73,386.15,IndiTel Communications
CUST08294,Shaan Gole,+917774781481,Male,58,Bangalore,Karnataka,Prepaid,4G,675.9,14.25,814.94,IndiTel Communications
CUST08295,Rania Kohli,+918339017308,Female,21,Bangalore,Karnataka,Prepaid,VoLTE,835.3,32.05,1656.23,IndiTel Communications
CUST08296,Anahita Sekhon,+919172763415,Female,43,Dwarka,Delhi,Postpaid,4G,678.5,20.49,994.46,IndiTel Communications
CUST08297,Zeeshan Dass,+918831754385,Male,44,Noida,Uttar Pradesh,Postpaid,VoLTE,608.6,7.96,2458.05,IndiTel Communications
CUST08298,Ela Bandi,+918069913442,Male,37,Noida,Uttar Pradesh,Postpaid,VoLTE,721.3,48.3,356.01,IndiTel Communications
CUST08299,Mamooty Solanki,+919413539686,Female,54,Howrah,West Bengal,Prepaid,4G,355.5,45.57,417.59,IndiTel Communications
CUST08300,Samarth Kale,+917328173483,Male,19,Surat,Gujarat,Postpaid,5G,499.0,44.91,2407.15,IndiTel Communications
CUST08301,Mannat Master,+918322968493,Male,37,Rohini,Delhi,Prepaid,5G,588.4,6.36,319.61,IndiTel Communications
CUST08302,Hansh Goda,+919813490416,Female,29,Madurai,Tamil Nadu,Postpaid,4G,277.0,6.09,722.5,IndiTel Communications
CUST08303,Kiara Chopra,+919804404542,Male,23,Hyderabad,Telangana,Prepaid,5G,624.4,14.36,1190.4,IndiTel Communications
CUST08304,Jivika Mane,+917950885021,Male,36,Kolkata,West Bengal,Prepaid,4G,844.5,13.32,2473.13,IndiTel Communications
CUST08305,Darshit Agarwal,+917082835332,Male,38,Vadodara,Gujarat,Postpaid,4G,829.3,27.74,2060.38,IndiTel Communications
CUST08306,Ryan Ramanathan,+918229253670,Female,65,Rohini,Delhi,Postpaid,5G,779.0,30.45,700.68,IndiTel Communications
CUST08307,Akarsh Buch,+918246644471,Male,60,Mysore,Karnataka,Postpaid,VoLTE,271.8,42.68,1791.93,IndiTel Communications
CUST08308,Zeeshan Bhargava,+917642853500,Female,35,Ahmedabad,Gujarat,Prepaid,5G,583.7,11.92,317.91,IndiTel Communications
CUST08309,Ritvik Varughese,+919674318664,Female,48,Lucknow,Uttar Pradesh,Postpaid,5G,296.8,28.59,850.61,IndiTel Communications
CUST08310,Raghav Chakrabarti,+919392531473,Female,65,Dwarka,Delhi,Postpaid,5G,857.4,45.75,1793.95,IndiTel Communications
CUST08311,Jayan Bal,+919139995370,Male,39,Karimnagar,Telangana,Prepaid,VoLTE,764.6,23.65,2280.18,IndiTel Communications
CUST08312,Urvi Wason,+918765392326,Male,43,Madurai,Tamil Nadu,Postpaid,VoLTE,653.7,8.13,1983.22,IndiTel Communications
CUST08313,Anika Bhandari,+918985390783,Male,45,Kanpur,Uttar Pradesh,Prepaid,4G,245.7,6.02,2433.98,IndiTel Communications
CUST08314,Divij Sachar,+917401304348,Female,25,Mysore,Karnataka,Prepaid,4G,232.9,26.0,776.54,IndiTel Communications
CUST08315,Shray Dora,+917930196825,Female,59,Pune,Maharashtra,Postpaid,5G,690.0,29.38,2034.29,IndiTel Communications
CUST08316,Onkar Mammen,+919501534643,Female,56,Rohini,Delhi,Prepaid,5G,790.2,4.63,656.71,IndiTel Communications
CUST08317,Veer Karan,+919415639880,Female,22,Bangalore,Karnataka,Prepaid,5G,515.1,36.68,2247.5,IndiTel Communications
CUST08318,Riaan Choudhury,+917094208997,Female,53,Mumbai,Maharashtra,Postpaid,VoLTE,817.7,44.52,466.87,IndiTel Communications
CUST08319,Elakshi Dasgupta,+919379352290,Female,20,Dwarka,Delhi,Prepaid,4G,796.7,21.12,1905.68,IndiTel Communications
